,location,dates,license,description,tags,views,comments
323,,2019-08-19 01:10:51,1.0,,"['台北國賓飯店', '台北婚攝']",8.0,0.0
324,Taiwan ,2019-08-18 21:02:43,1.0,,[],1.0,0.0
325,,2019-08-14 14:44:35,1.0,L&quot;Abbaye des Prémontrés à Pont-à-Mousson,"['LAbbaye', 'des', 'Prémontrés', 'à', 'Pont-à-Mousson']",3.0,0.0
326,"Sapporo, Japan",2019-08-17 16:45:49,1.0,,[],12.0,0.0
327,"Clemmons, NC, America",2019-08-17 10:06:33,1.0,,"['Greensboro', 'August', '2019', 'cars and coffee']",98.0,0.0
328,,2019-07-19 20:26:17,1.0,,[],2.0,0.0
329,,2019-08-16 08:33:41,1.0,,[],2.0,0.0
330,,2019-09-04 11:27:16,1.0,"Go to <a href=""http://archive.org/stream/newyorkmedicaljo1121unse#page/715/mode/2up"" rel=""noreferrer nofollow""><b>Page 715</b></a> in the Internet Archive
 <b>Title:</b> New York medical journal., v.112, (1920)
<b>Publisher:</b> New York, M. &amp; M
<b>Sponsor:</b> National Endowment for the Humanities (NEH)
<b>Contributor:</b> Columbia University Libraries
<b>Date:</b> 1920
<b>Vol:</b> v.112, (1920)
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/newyorkmedicaljo1121unse"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idnewyorkmedicaljo1121unse"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1920"">See all MHL images published in the same year</a>
<a href=""http://www.flickr.com/photos/tags/ColumbiaUniversityLibraries"">See all images from Columbia University Libraries</a>","['Medicine', 'Surgery', 'General', 'columbialongmhl', 'medicalheritagelibrary', 'ColumbiaUniversityLibraries', 'americana', 'date1920', 'idnewyorkmedicaljo1121unse']",25.0,0.0
331,,2019-09-04 10:21:58,1.0,"Go to the <a href=""http://archive.org/stream/textbookofmateri00greeuoft/mode/2up"" rel=""noreferrer nofollow""><b>Book with image</b></a> in the Internet Archive
 <b>Title:</b> A text book of materia medica, being an account of the more important crude drugs of vegetable and animal origin, designed for students of pharmacy and medicine
<b>Creator:</b> Greenish, Henry George, 1855-
<b>Publisher:</b> London, Churchill
<b>Sponsor:</b> MSN
<b>Contributor:</b> Gerstein - University of Toronto
<b>Date:</b> 1920
<b>Language:</b> eng
 14

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/textbookofmateri00greeuoft"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idtextbookofmateri00greeuoft"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1920"">See all MHL images published in the same year</a>","['Pharmacognosy', 'Pharmacy', 'gerstein', 'medicalheritagelibrary', 'biodiversity', 'toronto', 'date1920', 'idtextbookofmateri00greeuoft']",30.0,0.0
332,"LIMA, PERU",2019-06-07 12:06:39,1.0,,[],38.0,0.0
333,Netherlands,2019-08-30 14:30:05,1.0,,[],15.0,0.0
334,Sergiev-Posad,2019-09-04 09:57:23,1.0,4 сентября 2019 Визит делегации Маланкарской церкви в МДА/4 September 2019 the visit of the delegation of the Malankara Church in MDA,[],214.0,0.0
335,,2019-09-04 00:02:37,1.0,"Go to <a href=""http://archive.org/stream/southwesternmedi9192unse#page/310/mode/2up"" rel=""noreferrer nofollow""><b>Page 310</b></a> in the Internet Archive
 <b>Title:</b> Southwestern Medicine, 9, (1925)
<b>Creator:</b> New Mexico Medical Society; Arizona State Medical Association; The Medical and Surgical Association of the Southwest
<b>Publisher:</b> El Paso, Tex. [etc.]
<b>Sponsor:</b> The National Endowment for the Humanities and the Arcadia Fund
<b>Contributor:</b> The New York Academy of Medicine, Library
<b>Date:</b> 1925
<b>Vol:</b> 9, (1925)
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/southwesternmedi9192unse"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idsouthwesternmedi9192unse"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1925"">See all MHL images published in the same year</a>","['Medicine', 'Periodicals', 'New', 'Mexico;Arizona', 'nyamlibrary', 'statemedicalsocietyjournals', 'medicalheritagelibrary', 'americana', 'date1925', 'idsouthwesternmedi9192unse']",27.0,0.0
336,,2019-09-03 23:13:24,1.0,"Go to <a href=""http://archive.org/stream/b19974760M2708#page/40/mode/2up"" rel=""noreferrer nofollow""><b>Page 40</b></a> in the Internet Archive
 <b>Title:</b> The chemist and druggist [electronic resource], Vol. 111, no. 20 = no. 2597 (16 Nov. 1929)
<b>Creator:</b> UBM
<b>Publisher:</b> London : Morgan Brothers
<b>Sponsor:</b> Wellcome Library
<b>Contributor:</b> Wellcome Library
<b>Date:</b> 1929
<b>Vol:</b> Vol. 111, no. 20 = no. 2597 (16 Nov. 1929)
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/b19974760M2708"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idb19974760M2708"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1929"">See all MHL images published in the same year</a>
<a href=""http://www.flickr.com/photos/tags/wellcomelibrary"">See all images from Wellcome Library</a>","['Pharmacy', 'Drug', 'Industry', 'chemistanddruggist', 'wellcomelibrary', 'medicalheritagelibrary', 'europeanlibraries', 'date1929', 'idb19974760M2708']",9.0,0.0
337,,2019-09-03 22:46:40,1.0,"Go to <a href=""http://archive.org/stream/b19974760M2702#page/n3/mode/2up"" rel=""noreferrer nofollow""><b>Page with image</b></a> in the Internet Archive
 <b>Title:</b> The chemist and druggist [electronic resource], Vol. 111, no. 14 = no. 2591 (5 Oct. 1929)
<b>Creator:</b> UBM
<b>Publisher:</b> London : Morgan Brothers
<b>Sponsor:</b> Wellcome Library
<b>Contributor:</b> Wellcome Library
<b>Date:</b> 1929
<b>Vol:</b> Vol. 111, no. 14 = no. 2591 (5 Oct. 1929)
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/b19974760M2702"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idb19974760M2702"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1929"">See all MHL images published in the same year</a>
<a href=""http://www.flickr.com/photos/tags/wellcomelibrary"">See all images from Wellcome Library</a>","['Pharmacy', 'Drug', 'Industry', 'chemistanddruggist', 'wellcomelibrary', 'medicalheritagelibrary', 'europeanlibraries', 'date1929', 'idb19974760M2702']",6.0,0.0
338,,2019-09-03 22:45:06,1.0,"Go to <a href=""http://archive.org/stream/diseasesofnervou1921thom#page/294/mode/2up"" rel=""noreferrer nofollow""><b>Page 294</b></a> in the Internet Archive
 <b>Title:</b> Diseases of the nervous system
<b>Creator:</b> Thomson, H. Campbell (Herbert Campbell), 1870-1940
<b>Publisher:</b> New York, P.B. Hoeber
<b>Sponsor:</b> Open Knowledge Commons
<b>Contributor:</b> Columbia University Libraries
<b>Date:</b> 1921
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/diseasesofnervou1921thom"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/iddiseasesofnervou1921thom"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1921"">See all MHL images published in the same year</a>
<a href=""http://www.flickr.com/photos/tags/ColumbiaUniversityLibraries"">See all images from Columbia University Libraries</a>","['Nervous', 'system', 'columbialongmhl', 'medicalheritagelibrary', 'ColumbiaUniversityLibraries', 'americana', 'date1921', 'iddiseasesofnervou1921thom']",9.0,0.0
339,,2019-09-03 22:36:35,1.0,"Go to <a href=""http://archive.org/stream/b19974760M2701#page/n71/mode/2up"" rel=""noreferrer nofollow""><b>Page with image</b></a> in the Internet Archive
 <b>Title:</b> The chemist and druggist [electronic resource], Vol. 111, no. 13 = no. 2590 (28 Sept. 1929)
<b>Creator:</b> UBM
<b>Publisher:</b> London : Morgan Brothers
<b>Sponsor:</b> Wellcome Library
<b>Contributor:</b> Wellcome Library
<b>Date:</b> 1929
<b>Vol:</b> Vol. 111, no. 13 = no. 2590 (28 Sept. 1929)
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/b19974760M2701"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idb19974760M2701"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1929"">See all MHL images published in the same year</a>
<a href=""http://www.flickr.com/photos/tags/wellcomelibrary"">See all images from Wellcome Library</a>","['Pharmacy', 'Drug', 'Industry', 'chemistanddruggist', 'wellcomelibrary', 'medicalheritagelibrary', 'europeanlibraries', 'date1929', 'idb19974760M2701']",5.0,0.0
340,,2019-09-03 21:05:51,1.0,"Go to <a href=""http://archive.org/stream/snakesofsouthafr00fitzuoft#page/39/mode/2up"" rel=""noreferrer nofollow""><b>Page 39</b></a> in the Internet Archive
 <b>Title:</b> The snakes of South Africa, their venom and the treatment of snake bite
<b>Creator:</b> Fitzsimons, F. W. (Frederick William), b. 1875
<b>Publisher:</b> Cape Town T.M. Miller
<b>Sponsor:</b> MSN
<b>Contributor:</b> Gerstein - University of Toronto
<b>Date:</b> [1921]
<b>Language:</b> eng
 14

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/snakesofsouthafr00fitzuoft"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idsnakesofsouthafr00fitzuoft"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date[1921]"">See all MHL images published in the same year</a>","['Serpents', 'Africa', 'South', 'Venom', 'gerstein', 'medicalheritagelibrary', 'university_of_toronto', 'biodiversity', 'toronto', 'date[1921]', 'idsnakesofsouthafr00fitzuoft']",25.0,0.0
341,,2019-09-03 20:16:26,1.0,"Go to <a href=""http://archive.org/stream/schweizerischerb1922unse#page/n683/mode/2up"" rel=""noreferrer nofollow""><b>Page with image</b></a> in the Internet Archive
 <b>Title:</b> Schweizerischer Blindenbote: Monatsschrift fur Blindenfreunde und Organ des Scheiz, Blindenverbandes, 1922-1928
<b>Creator:</b>
<b>Publisher:</b> Schweizerischer Blindenverband
<b>Sponsor:</b> American Printing House for the Blind, Inc.
<b>Contributor:</b> American Printing House for the Blind, Inc., M.C. Migel Library
<b>Date:</b> 1920
<b>Vol:</b> 1922-1928
<b>Language:</b> gsw
 Swiss blind messenger monthly magazine for blind and friends of the  Board of the Swiss Federation of the Blind

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/schweizerischerb1922unse"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idschweizerischerb1922unse"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1920"">See all MHL images published in the same year</a>","['Services', 'for', 'Blind', 'Visually', 'Impaired', 'aphmigel', 'medicalheritagelibrary', 'americana', 'globallibraries', 'date1920', 'idschweizerischerb1922unse']",10.0,0.0
342,,2019-09-03 19:26:31,1.0,"Go to <a href=""http://archive.org/stream/rhodeislandmedic11unse#page/n466/mode/2up"" rel=""noreferrer nofollow""><b>Page with image</b></a> in the Internet Archive
 <b>Title:</b> Rhode Island Medical Journal, 11, (1928)
<b>Creator:</b> Rhode Island Medical Society
<b>Publisher:</b> Providence, Rhode Island Medical Society
<b>Sponsor:</b> The National Endowment for the Humanities and the Arcadia Fund
<b>Contributor:</b> The New York Academy of Medicine, Library
<b>Date:</b> 1928
<b>Vol:</b> 11, (1928)
<b>Language:</b> eng

If you have questions concerning reproductions, please contact the <a href=""http://www.medicalheritage.org/talk-to-us"" rel=""noreferrer nofollow""><b>Contributing Library</b>.</a>

<i>Note: The colors, contrast and appearance of these illustrations are unlikely to be true to life. They are derived from scanned images that have been enhanced for machine interpretation and have been altered from their originals.</i>

 Read/Download from the <a href=""http://archive.org/details/rhodeislandmedic11unse"" rel=""noreferrer nofollow""><b>Internet Archive</b></a>

<a href=""http://www.flickr.com/photos/tags/idrhodeislandmedic11unse"">See all images from this book</a>
<a href=""http://www.flickr.com/photos/97306593@N02/tags/date1928"">See all MHL images published in the same year</a>","['Medicine', 'Periodicals', 'Rhode', 'Island', 'nyamlibrary', 'statemedicalsocietyjournals', 'medicalheritagelibrary', 'americana', 'date1928', 'idrhodeislandmedic11unse']",9.0,0.0
